"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With an Internet subscription","Margin of Error!!Total:!!With an Internet subscription","Estimate!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total:!!With an Internet subscription!!Broadband of any type","Estimate!!Total:!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan","Estimate!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total:!!Internet access without a subscription","Margin of Error!!Total:!!Internet access without a subscription","Estimate!!Total:!!No Internet access","Margin of Error!!Total:!!No Internet access",
"1400000US06073007501","Census Tract 75.01; San Diego County; California","2162","258","2047","274","0","14","2047","274","1928","283","176","98","1767","298","105","85","156","99","14","26","0","14","0","14","115","128",
"1400000US06073007502","Census Tract 75.02; San Diego County; California","1745","179","1669","184","0","14","1669","184","1596","184","132","86","1510","193","73","44","35","35","0","14","0","14","21","24","55","65",
"1400000US06073007601","Census Tract 76.01; San Diego County; California","1035","209","1021","210","0","14","1021","210","992","208","192","163","829","191","29","37","10","18","0","14","0","14","14","24","0","14",
"1400000US06073007602","Census Tract 76.02; San Diego County; California","927","196","909","199","0","14","909","199","866","203","44","42","855","199","43","46","52","54","0","14","0","14","0","14","18","28",
"1400000US06073007701","Census Tract 77.01; San Diego County; California","2070","239","2009","230","0","14","2009","230","1977","230","269","160","1730","286","21","26","177","94","0","14","0","14","26","32","35","40",
"1400000US06073007702","Census Tract 77.02; San Diego County; California","1743","236","1664","222","0","14","1664","222","1560","233","280","195","1365","245","104","114","19","30","0","14","0","14","37","42","42","42",
"1400000US06073007800","Census Tract 78; San Diego County; California","2682","456","2562","462","0","19","2562","462","2272","388","230","127","2284","462","108","151","272","283","0","19","0","19","15","26","105","79",
"1400000US06073007905","Census Tract 79.05; San Diego County; California","1379","176","1309","184","0","14","1309","184","1309","184","151","86","1142","184","0","14","28","26","0","14","0","14","29","25","41","43",
"1400000US06073007907","Census Tract 79.07; San Diego County; California","1609","163","1534","168","4","8","1530","168","1459","182","197","94","1333","180","71","57","35","31","0","14","0","14","75","67","0","14",
"1400000US06073007908","Census Tract 79.08; San Diego County; California","1617","212","1600","216","9","13","1591","218","1514","226","85","56","1506","226","77","61","42","38","0","14","0","14","17","25","0","14",
"1400000US06073007910","Census Tract 79.10; San Diego County; California","1546","186","1546","186","8","12","1538","185","1446","218","114","57","1406","178","92","66","70","41","0","14","0","14","0","14","0","14",
"1400000US06073007911","Census Tract 79.11; San Diego County; California","1333","133","1302","140","0","14","1302","140","1286","138","80","67","1202","155","16","26","76","80","0","14","0","14","31","35","0","14",
"1400000US06073007912","Census Tract 79.12; San Diego County; California","951","94","951","94","0","14","951","94","933","97","6","11","936","95","18","26","9","14","0","14","0","14","0","14","0","14",
"1400000US06073008002","Census Tract 80.02; San Diego County; California","1023","102","1005","102","0","14","1005","102","961","102","61","39","935","112","35","31","69","52","9","15","0","14","0","14","18","18",
"1400000US06073008003","Census Tract 80.03; San Diego County; California","1880","414","1736","424","0","14","1736","424","1632","431","230","126","1499","433","104","75","72","50","0","14","0","14","65","43","79","51",
"1400000US06073008006","Census Tract 80.06; San Diego County; California","1835","181","1819","180","0","14","1819","180","1792","185","60","35","1724","178","27","27","120","106","0","14","0","14","0","14","16","19",
"1400000US06073008101","Census Tract 81.01; San Diego County; California","1830","271","1702","282","0","14","1702","282","1560","271","86","53","1604","287","142","104","64","73","0","14","0","14","56","44","72","49",
"1400000US06073008102","Census Tract 81.02; San Diego County; California","1303","200","1218","171","7","11","1211","171","1166","177","55","38","1156","164","45","36","46","32","0","14","0","14","0","14","85","106",
"1400000US06073008201","Census Tract 82.01; San Diego County; California","879","174","837","172","0","14","837","172","775","159","130","77","655","158","45","30","32","32","17","21","0","14","13","20","29","37",
"1400000US06073008202","Census Tract 82.02; San Diego County; California","659","137","543","96","0","14","543","96","530","94","56","40","487","97","13","19","80","58","0","14","0","14","21","23","95","104",
"1400000US06073008301","Census Tract 83.01; San Diego County; California","1300","226","1204","104","0","14","1204","104","1149","107","94","72","1085","108","55","30","84","60","0","14","0","14","0","14","96","162",
"1400000US06073008303","Census Tract 83.03; San Diego County; California","1307","154","1281","157","0","14","1281","157","1216","154","84","45","1157","163","41","33","113","55","9","15","0","14","0","14","26","24",
"1400000US06073008305","Census Tract 83.05; San Diego County; California","465","69","355","73","0","19","355","73","346","72","10","12","345","74","9","11","7","11","0","19","0","19","103","43","7","9",
"1400000US06073008306","Census Tract 83.06; San Diego County; California","1069","100","1045","100","0","14","1045","100","986","87","122","68","905","114","59","51","45","34","0","14","0","14","0","14","24","24",
"1400000US06073008307","Census Tract 83.07; San Diego County; California","1689","236","1537","161","0","14","1537","161","1492","155","60","40","1468","163","45","32","51","56","0","14","0","14","8","13","144","177",
"1400000US06073008310","Census Tract 83.10; San Diego County; California","2395","231","2352","224","0","19","2352","224","2231","240","105","60","2187","221","108","91","183","107","13","21","0","19","0","19","43","60",
"1400000US06073008311","Census Tract 83.11; San Diego County; California","1064","150","1035","142","0","14","1035","142","994","148","39","32","980","155","41","44","118","84","0","14","0","14","0","14","29","34",
"1400000US06073008312","Census Tract 83.12; San Diego County; California","1692","200","1588","189","7","12","1581","192","1553","192","58","36","1498","190","28","27","69","44","0","14","0","14","57","49","47","60",
"1400000US06073008313","Census Tract 83.13; San Diego County; California","808","82","788","82","0","14","788","82","727","84","51","46","734","71","61","32","36","21","0","14","0","14","9","15","11","18",
"1400000US06073008324","Census Tract 83.24; San Diego County; California","2994","407","2931","408","0","19","2931","408","2699","391","138","82","2698","429","220","175","214","171","0","19","0","19","31","36","32","35",
"1400000US06073008327","Census Tract 83.27; San Diego County; California","2416","236","2403","236","14","24","2389","237","2289","238","164","105","2160","244","100","78","193","153","0","19","0","19","0","19","13","22",
"1400000US06073008328","Census Tract 83.28; San Diego County; California","2543","309","2529","308","0","19","2529","308","2471","304","117","69","2211","224","18","30","249","244","40","62","0","19","0","19","14","23",
"1400000US06073008330","Census Tract 83.30; San Diego County; California","1840","171","1757","177","0","14","1757","177","1627","147","56","69","1621","185","130","134","128","86","0","14","0","14","0","14","83","71",
"1400000US06073008331","Census Tract 83.31; San Diego County; California","943","149","940","149","0","14","940","149","923","149","15","14","911","151","17","20","27","21","0","14","0","14","3","4","0","14",
"1400000US06073008336","Census Tract 83.36; San Diego County; California","742","60","718","60","0","14","718","60","689","65","60","28","651","68","29","25","12","10","0","14","0","14","24","21","0","14",
"1400000US06073008337","Census Tract 83.37; San Diego County; California","1510","174","1510","174","0","14","1510","174","1471","185","106","64","1404","176","39","39","115","86","0","14","0","14","0","14","0","14",
"1400000US06073008339","Census Tract 83.39; San Diego County; California","777","85","765","85","0","14","765","85","739","91","36","25","701","84","26","23","36","25","0","14","0","14","6","9","6","10",
"1400000US06073008343","Census Tract 83.43; San Diego County; California","1765","153","1736","162","0","14","1736","162","1643","172","103","59","1633","164","74","55","36","37","0","14","0","14","19","22","10","16",
"1400000US06073008344","Census Tract 83.44; San Diego County; California","1181","129","1170","128","0","14","1170","128","1149","132","38","28","1119","134","21","23","58","39","0","14","0","14","0","14","11","17",
"1400000US06073008345","Census Tract 83.45; San Diego County; California","1950","221","1904","228","0","14","1904","228","1732","193","173","74","1705","240","172","126","81","50","0","14","0","14","0","14","46","47",
"1400000US06073008346","Census Tract 83.46; San Diego County; California","1561","156","1531","151","0","14","1531","151","1463","148","107","50","1414","149","68","52","36","31","0","14","0","14","21","25","9","14",
"1400000US06073008347","Census Tract 83.47; San Diego County; California","2020","190","2020","190","0","19","2020","190","1917","202","160","77","1691","186","103","74","165","81","0","19","0","19","0","19","0","19",
"1400000US06073008348","Census Tract 83.48; San Diego County; California","1677","164","1658","161","0","14","1658","161","1608","166","108","59","1533","163","40","31","57","36","10","15","0","14","0","14","19","20",
"1400000US06073008349","Census Tract 83.49; San Diego County; California","1108","98","1073","98","0","14","1073","98","1022","93","78","51","933","121","51","36","80","59","0","14","0","14","14","23","21","24",
"1400000US06073008350","Census Tract 83.50; San Diego County; California","2100","188","2058","180","0","19","2058","180","1923","185","172","111","1853","218","135","92","99","70","0","19","0","19","29","26","13","21",
"1400000US06073008351","Census Tract 83.51; San Diego County; California","1397","194","1349","203","0","14","1349","203","1299","205","100","62","1189","209","33","31","107","55","11","17","6","10","15","22","33","30",
"1400000US06073008352","Census Tract 83.52; San Diego County; California","1001","98","946","106","0","14","946","106","940","109","43","48","865","106","6","14","106","69","0","14","0","14","39","49","16","20",
"1400000US06073008353","Census Tract 83.53; San Diego County; California","1558","212","1526","217","0","14","1526","217","1479","213","108","93","1408","215","47","34","40","33","0","14","0","14","0","14","32","33",
"1400000US06073008355","Census Tract 83.55; San Diego County; California","924","58","893","69","0","14","893","69","869","70","70","32","812","81","24","18","35","23","0","14","0","14","0","14","31","27",
"1400000US06073008356","Census Tract 83.56; San Diego County; California","1420","146","1375","150","0","14","1375","150","1249","163","94","56","1272","158","126","91","9","15","0","14","0","14","9","14","36","33",
"1400000US06073008357","Census Tract 83.57; San Diego County; California","1496","115","1467","116","0","14","1467","116","1400","121","170","76","1277","132","67","47","66","48","0","14","0","14","0","14","29","24",
"1400000US06073008358","Census Tract 83.58; San Diego County; California","2063","263","1867","278","0","19","1867","278","1832","277","105","99","1717","282","35","41","72","51","0","19","0","19","62","50","134","98",
"1400000US06073008359","Census Tract 83.59; San Diego County; California","1817","190","1744","196","0","14","1744","196","1677","203","218","71","1499","192","60","40","123","67","0","14","7","13","0","14","73","59",
"1400000US06073008360","Census Tract 83.60; San Diego County; California","2392","383","2363","395","0","19","2363","395","2197","393","260","214","2047","317","150","122","145","99","0","19","0","19","16","30","13","23",
"1400000US06073008361","Census Tract 83.61; San Diego County; California","1467","203","1425","208","0","14","1425","208","1302","173","133","106","1292","185","112","113","47","45","0","14","0","14","0","14","42","39",
"1400000US06073008362","Census Tract 83.62; San Diego County; California","1562","242","1551","242","0","14","1551","242","1499","240","167","86","1366","253","52","35","16","19","0","14","0","14","11","16","0","14",
"1400000US06073008363","Census Tract 83.63; San Diego County; California","1900","214","1880","215","0","19","1880","215","1880","215","117","73","1708","216","0","19","36","37","0","19","0","19","20","33","0","19",
"1400000US06073008364","Census Tract 83.64; San Diego County; California","2293","220","2293","220","0","14","2293","220","2258","216","140","84","2153","227","35","39","130","96","0","14","0","14","0","14","0","14",
"1400000US06073008365","Census Tract 83.65; San Diego County; California","949","150","940","152","0","14","940","152","924","152","59","35","874","155","16","15","56","29","0","14","0","14","5","8","4","8",
"1400000US06073008366","Census Tract 83.66; San Diego County; California","2392","314","2372","319","0","19","2372","319","2334","321","57","46","2248","347","38","36","111","63","0","19","0","19","20","33","0","19",
"1400000US06073008367","Census Tract 83.67; San Diego County; California","1191","158","1191","158","0","14","1191","158","1062","145","137","83","1046","165","121","150","35","57","0","14","8","13","0","14","0","14",
"1400000US06073008368","Census Tract 83.68; San Diego County; California","1937","147","1921","150","0","19","1921","150","1840","157","139","75","1737","153","81","67","101","61","0","19","0","19","0","19","16","25",
"1400000US06073008369","Census Tract 83.69; San Diego County; California","1969","491","1969","491","0","14","1969","491","1842","490","89","69","1858","488","127","82","43","50","0","14","0","14","0","14","0","14",
"1400000US06073008370","Census Tract 83.70; San Diego County; California","1626","169","1626","169","0","14","1626","169","1549","186","58","47","1560","169","77","51","19","18","0","14","0","14","0","14","0","14",
"1400000US06073008371","Census Tract 83.71; San Diego County; California","1542","248","1510","253","0","14","1510","253","1501","249","11","17","1499","250","9","16","48","48","0","14","0","14","0","14","32","40",
"1400000US06073008372","Census Tract 83.72; San Diego County; California","1351","197","1351","197","0","14","1351","197","1287","210","139","173","1172","138","64","66","40","40","0","14","0","14","0","14","0","14",
"1400000US06073008373","Census Tract 83.73; San Diego County; California","1299","137","1299","137","0","14","1299","137","1290","135","63","64","1236","152","9","13","45","51","0","14","0","14","0","14","0","14",
"1400000US06073008374","Census Tract 83.74; San Diego County; California","1185","129","1173","132","0","14","1173","132","1124","132","18","26","1155","133","49","50","82","76","0","14","0","14","12","19","0","14",
"1400000US06073008375","Census Tract 83.75; San Diego County; California","2179","250","2165","251","0","14","2165","251","2144","254","202","217","1938","178","21","33","230","179","0","14","0","14","14","23","0","14",
"1400000US06073008376","Census Tract 83.76; San Diego County; California","2833","262","2792","270","0","19","2792","270","2669","224","224","155","2496","289","123","150","144","134","0","19","0","19","27","32","14","24",
"1400000US06073008377","Census Tract 83.77; San Diego County; California","970","150","921","149","0","14","921","149","845","142","9","17","912","154","76","67","65","44","0","14","0","14","29","36","20","29",
"1400000US06073008378","Census Tract 83.78; San Diego County; California","376","64","376","64","0","14","376","64","372","64","19","23","357","66","4","7","27","24","0","14","0","14","0","14","0","14",
"1400000US06073008379","Census Tract 83.79; San Diego County; California","1877","268","1674","218","0","14","1674","218","1534","219","106","70","1568","223","140","116","15","24","0","14","0","14","57","42","146","199",
"1400000US06073008380","Census Tract 83.80; San Diego County; California","2743","322","2729","320","0","19","2729","320","2615","304","146","127","2558","317","114","97","174","93","0","19","0","19","0","19","14","23",
"1400000US06073008381","Census Tract 83.81; San Diego County; California","1056","225","1032","226","0","14","1032","226","1016","227","58","41","966","223","16","23","70","55","0","14","0","14","0","14","24","30",
"1400000US06073008501","Census Tract 85.01; San Diego County; California","2132","218","2071","219","0","19","2071","219","1916","242","106","69","1965","218","139","94","27","32","0","19","0","19","31","37","30","36",
"1400000US06073008502","Census Tract 85.02; San Diego County; California","2507","322","2316","326","0","19","2316","326","2157","336","221","98","2077","334","133","106","41","41","0","19","0","19","39","60","152","130",
"1400000US06073008503","Census Tract 85.03; San Diego County; California","3155","409","2851","394","0","19","2851","394","2632","418","189","130","2513","394","182","111","220","116","27","31","0","19","51","82","253","181",
"1400000US06073008504","Census Tract 85.04; San Diego County; California","2276","240","2037","264","0","19","2037","264","1867","259","129","76","1851","288","148","94","133","74","12","21","0","19","30","36","209","118",
"1400000US06073008505","Census Tract 85.05; San Diego County; California","2013","215","1964","222","19","33","1945","226","1903","227","304","170","1612","223","42","44","85","61","0","19","0","19","0","19","49","50",
"1400000US06073008506","Census Tract 85.06; San Diego County; California","1569","175","1490","188","0","14","1490","188","1315","154","91","61","1354","197","175","149","101","59","0","14","0","14","0","14","79","51",
"1400000US06073008507","Census Tract 85.07; San Diego County; California","2652","205","2498","235","0","19","2498","235","2259","262","181","124","2317","266","219","153","86","96","0","19","0","19","25","39","129","99",
"1400000US06073008509","Census Tract 85.09; San Diego County; California","2664","331","2478","335","18","28","2460","338","2388","343","143","83","2276","353","60","52","82","53","0","19","0","19","43","41","143","100",
"1400000US06073008510","Census Tract 85.10; San Diego County; California","2551","336","2378","351","0","19","2378","351","2317","348","391","247","1958","275","50","49","45","41","11","17","0","19","59","63","114","71",
"1400000US06073008511","Census Tract 85.11; San Diego County; California","2620","446","2518","442","0","19","2518","442","2486","443","58","54","2406","439","23","37","217","116","0","19","0","19","76","118","26","28",
"1400000US06073008512","Census Tract 85.12; San Diego County; California","1547","103","1354","126","0","14","1354","126","1208","123","87","43","1251","132","146","73","72","55","0","14","0","14","52","41","141","81",
"1400000US06073008513","Census Tract 85.13; San Diego County; California","1154","124","1130","129","0","14","1130","129","1062","131","129","84","995","113","68","37","50","38","0","14","0","14","0","14","24","22",
"1400000US06073008600","Census Tract 86; San Diego County; California","2290","329","2124","327","0","19","2124","327","2005","322","358","176","1753","336","119","145","91","64","0","19","0","19","10","16","156","121",
"1400000US06073008701","Census Tract 87.01; San Diego County; California","1223","163","1190","167","0","14","1190","167","1112","177","58","58","1126","169","78","62","74","51","0","14","0","14","0","14","33","33",
"1400000US06073008702","Census Tract 87.02; San Diego County; California","1716","191","1686","191","0","19","1686","191","1582","197","98","90","1515","181","94","60","49","44","0","19","10","16","20","23","10","15",
"1400000US06073008800","Census Tract 88; San Diego County; California","2019","154","1896","173","0","19","1896","173","1851","168","192","131","1650","198","35","44","187","77","10","16","0","19","26","29","97","84",
"1400000US06073008901","Census Tract 89.01; San Diego County; California","2514","201","2412","237","0","19","2412","237","2272","244","242","134","2170","250","140","109","104","72","0","19","0","19","0","19","102","105",
"1400000US06073008902","Census Tract 89.02; San Diego County; California","1999","254","1941","248","0","14","1941","248","1788","224","147","68","1780","252","153","100","84","62","0","14","0","14","42","48","16","25",
"1400000US06073009000","Census Tract 90; San Diego County; California","1381","180","1341","183","0","14","1341","183","1271","198","60","45","1253","187","70","48","43","40","0","14","0","14","0","14","40","36",
"1400000US06073009101","Census Tract 91.01; San Diego County; California","2290","302","2179","309","0","19","2179","309","2127","318","185","110","1951","320","52","59","36","35","0","19","0","19","0","19","111","87",
"1400000US06073009102","Census Tract 91.02; San Diego County; California","1968","363","1815","371","0","14","1815","371","1754","376","184","106","1614","365","61","42","52","39","0","14","0","14","38","31","115","70",
"1400000US06073009103","Census Tract 91.03; San Diego County; California","1605","142","1546","149","8","12","1538","149","1377","146","65","47","1446","146","139","83","69","45","12","19","0","14","20","32","39","47",
"1400000US06073009104","Census Tract 91.04; San Diego County; California","1092","135","1083","135","0","14","1083","135","1003","135","132","74","951","153","80","62","35","48","0","14","0","14","9","15","0","14",
"1400000US06073009107","Census Tract 91.07; San Diego County; California","2279","204","2142","233","0","19","2142","233","1973","215","118","88","1953","252","169","133","70","74","0","19","0","19","94","90","43","67",
"1400000US06073009108","Census Tract 91.08; San Diego County; California","898","151","821","147","6","9","815","148","754","139","38","31","760","148","57","47","89","49","0","14","0","14","8","11","69","49",
"1400000US06073009109","Census Tract 91.09; San Diego County; California","18","9","18","9","0","14","18","9","18","9","0","14","18","9","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US06073009201","Census Tract 92.01; San Diego County; California","2158","239","2105","236","9","16","2096","237","2071","240","40","39","1896","288","25","31","179","176","0","19","0","19","0","19","53","44",
"1400000US06073009203","Census Tract 92.03; San Diego County; California","2304","152","2260","148","0","14","2260","148","2175","159","159","113","2085","164","85","66","58","52","0","14","0","14","44","60","0","14",
"1400000US06073009204","Census Tract 92.04; San Diego County; California","1344","228","1329","227","8","15","1321","227","1273","223","84","57","1112","213","39","37","147","131","9","14","0","14","0","14","15","18",
"1400000US06073009301","Census Tract 93.01; San Diego County; California","1876","269","1827","258","0","19","1827","258","1774","265","74","39","1694","247","44","35","51","62","0","19","9","14","11","15","38","61",
"1400000US06073009305","Census Tract 93.05; San Diego County; California","2148","329","2107","330","0","19","2107","330","1985","317","240","248","1867","276","122","76","77","102","0","19","0","19","22","29","19","32",
"1400000US06073009306","Census Tract 93.06; San Diego County; California","2203","194","2203","194","0","19","2203","194","2181","199","126","87","2062","213","22","27","153","101","0","19","0","19","0","19","0","19",
"1400000US06073009307","Census Tract 93.07; San Diego County; California","2657","309","2601","319","0","14","2601","319","2490","331","73","75","2470","347","111","94","136","113","0","14","0","14","56","87","0","14",
"1400000US06073009308","Census Tract 93.08; San Diego County; California","2184","239","2059","229","0","14","2059","229","2033","227","132","132","1927","234","26","40","41","67","0","14","0","14","21","36","104","124",
"1400000US06073009400","Census Tract 94; San Diego County; California","522","93","500","94","0","14","500","94","484","96","24","35","451","100","16","25","34","37","0","14","0","14","0","14","22","27",
"1400000US06073009502","Census Tract 95.02; San Diego County; California","1587","185","1520","192","0","14","1520","192","1438","190","76","49","1414","196","72","64","96","52","10","15","0","14","46","50","21","33",
"1400000US06073009504","Census Tract 95.04; San Diego County; California","2284","267","2192","243","0","19","2192","243","2130","246","150","101","2042","276","62","47","63","51","0","19","0","19","18","22","74","119",
"1400000US06073009505","Census Tract 95.05; San Diego County; California","2802","271","2724","271","0","19","2724","271","2678","267","248","140","2446","313","31","37","71","63","0","19","0","19","4","12","74","73",
"1400000US06073009506","Census Tract 95.06; San Diego County; California","1632","123","1583","128","0","14","1583","128","1543","132","79","35","1467","129","31","27","86","50","9","14","0","14","9","15","40","38",
"1400000US06073009507","Census Tract 95.07; San Diego County; California","1520","269","1500","272","0","14","1500","272","1416","271","139","76","1324","269","70","44","50","41","9","14","0","14","0","14","20","20",
"1400000US06073009509","Census Tract 95.09; San Diego County; California","2547","205","2536","206","0","19","2536","206","2484","212","281","162","2227","253","52","47","138","52","0","19","0","19","11","21","0","19",
"1400000US06073009510","Census Tract 95.10; San Diego County; California","1312","224","1293","224","0","14","1293","224","1284","225","73","52","1213","229","9","14","23","24","0","14","0","14","0","14","19","12",
"1400000US06073009511","Census Tract 95.11; San Diego County; California","955","150","902","149","0","14","902","149","902","149","58","46","804","157","0","14","3","6","0","14","0","14","20","31","33","46",
"1400000US06073009602","Census Tract 96.02; San Diego County; California","1637","149","1540","159","0","14","1540","159","1516","162","79","47","1400","171","15","18","111","72","9","15","0","14","21","34","76","58",
"1400000US06073009603","Census Tract 96.03; San Diego County; California","3302","306","3178","308","7","11","3171","306","2978","328","390","178","2677","360","183","159","134","94","10","17","0","19","80","62","44","52",
"1400000US06073009604","Census Tract 96.04; San Diego County; California","1387","176","1330","177","0","14","1330","177","1197","184","48","32","1266","177","95","58","129","90","0","14","0","14","7","11","50","38",
"1400000US06073009703","Census Tract 97.03; San Diego County; California","1277","103","1186","103","0","14","1186","103","1146","105","75","58","1088","114","33","26","45","39","7","11","0","14","15","17","76","58",
"1400000US06073009704","Census Tract 97.04; San Diego County; California","2747","373","2682","375","0","19","2682","375","2562","369","89","61","2574","383","88","66","141","95","0","19","0","19","42","48","23","27",
"1400000US06073009705","Census Tract 97.05; San Diego County; California","1394","77","1394","77","0","14","1394","77","1307","100","81","58","1275","83","80","50","60","43","0","14","0","14","0","14","0","14",
"1400000US06073009706","Census Tract 97.06; San Diego County; California","2641","216","2612","226","0","19","2612","226","2471","231","34","35","2548","228","141","75","121","65","0","19","0","19","0","19","29","33",
"1400000US06073009801","Census Tract 98.01; San Diego County; California","2112","284","2008","275","0","19","2008","275","1884","271","229","127","1764","280","110","69","60","50","0","19","0","19","0","19","104","73",
"1400000US06073009802","Census Tract 98.02; San Diego County; California","2426","207","2330","156","0","19","2330","156","2184","169","126","92","2178","179","89","56","122","95","0","19","11","17","0","19","96","150",
"1400000US06073009804","Census Tract 98.04; San Diego County; California","1880","180","1675","153","0","19","1675","153","1545","172","56","45","1593","155","84","56","72","53","26","42","0","19","10","16","195","118",
"1400000US06073009805","Census Tract 98.05; San Diego County; California","1903","101","1778","124","7","11","1771","123","1613","139","134","88","1559","119","149","75","143","73","9","13","0","14","50","55","75","42",
"1400000US06073009901","Census Tract 99.01; San Diego County; California","9","9","9","9","0","14","9","9","9","9","0","14","9","9","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US06073009902","Census Tract 99.02; San Diego County; California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US06073010001","Census Tract 100.01; San Diego County; California","1018","159","954","175","0","14","954","175","877","184","47","36","841","182","54","48","111","75","23","37","0","14","53","60","11","17",
"1400000US06073010003","Census Tract 100.03; San Diego County; California","1582","203","1539","200","0","14","1539","200","1473","212","247","105","1285","227","57","40","71","43","0","14","0","14","14","17","29","31",
"1400000US06073010004","Census Tract 100.04; San Diego County; California","1090","104","1061","108","0","19","1061","108","995","102","141","95","913","124","66","59","37","34","0","19","0","19","4","8","25","23",
"1400000US06073010005","Census Tract 100.05; San Diego County; California","2271","346","1848","326","0","19","1848","326","1714","301","675","288","1151","235","118","162","31","33","0","19","0","19","124","147","299","203",
"1400000US06073010009","Census Tract 100.09; San Diego County; California","1422","139","1243","134","30","43","1213","140","1134","140","177","101","987","156","71","64","96","71","0","19","0","19","6","14","173","109",
"1400000US06073010010","Census Tract 100.10; San Diego County; California","1596","127","1441","132","0","14","1441","132","1346","133","116","71","1242","147","87","66","95","49","0","14","0","14","61","69","94","70",
"1400000US06073010011","Census Tract 100.11; San Diego County; California","1048","204","1003","207","0","14","1003","207","992","206","128","83","870","208","10","11","10","10","0","14","0","14","17","13","28","27",
"1400000US06073010012","Census Tract 100.12; San Diego County; California","1222","138","1073","157","0","14","1073","157","1024","149","208","126","854","156","49","35","55","60","0","14","0","14","37","42","112","84",
"1400000US06073010013","Census Tract 100.13; San Diego County; California","1518","244","1301","242","0","14","1301","242","1296","241","391","207","830","138","5","8","121","75","0","14","0","14","57","59","160","64",
"1400000US06073010015","Census Tract 100.15; San Diego County; California","1179","156","1138","146","0","14","1138","146","1127","143","174","108","952","140","0","14","76","46","0","14","0","14","0","14","41","43",
"1400000US06073010016","Census Tract 100.16; San Diego County; California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US06073010017","Census Tract 100.17; San Diego County; California","1735","197","1684","213","0","19","1684","213","1673","211","131","88","1543","211","11","19","121","90","0","19","0","19","9","15","42","52",
"1400000US06073010018","Census Tract 100.18; San Diego County; California","2116","226","2088","239","0","19","2088","239","2018","242","156","83","1859","273","70","74","135","79","0","19","0","19","0","19","28","39",
"1400000US06073010019","Census Tract 100.19; San Diego County; California","1082","99","1076","103","0","14","1076","103","1076","103","62","68","1014","139","0","14","34","48","0","14","0","14","0","14","6","22",
"1400000US06073010103","Census Tract 101.03; San Diego County; California","2238","361","1946","358","0","19","1946","358","1935","357","398","207","1451","339","0","19","137","58","0","19","0","19","59","66","233","124",
"1400000US06073010104","Census Tract 101.04; San Diego County; California","1137","184","1041","172","5","9","1036","174","968","167","106","139","876","119","59","53","87","66","9","15","0","14","10","16","86","97",
"1400000US06073010106","Census Tract 101.06; San Diego County; California","1336","92","1160","121","0","14","1160","121","1139","127","127","89","1033","141","5","9","46","65","0","14","0","14","30","46","146","74",
"1400000US06073010107","Census Tract 101.07; San Diego County; California","1705","151","1588","155","0","19","1588","155","1544","157","167","92","1407","158","44","45","112","77","0","19","0","19","60","45","57","39",
"1400000US06073010109","Census Tract 101.09; San Diego County; California","1167","151","1110","152","0","14","1110","152","1100","150","93","98","1005","135","10","16","78","43","0","14","0","14","0","14","57","51",
"1400000US06073010110","Census Tract 101.10; San Diego County; California","2068","199","1933","181","0","19","1933","181","1815","198","214","106","1643","212","118","89","167","92","0","19","0","19","0","19","135","121",
