OID_,shape_id,route_id,route_short,route_long,route_type,agency_id,route_desc,route_url,route_color,route_text_color,route_type_text,RouteShapeName,route_color_RGB,route_text_color_RGB,Shape_Length
172,13_1_195,13,13,Kaiser Hospital  - 24th St Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=13,000099,FFFFFF,Bus,13_1_195_13,"(0, 0, 153)","(255, 255, 255)",40413.95996609937
173,13_1_196,13,13,Kaiser Hospital  - 24th St Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=13,000099,FFFFFF,Bus,13_1_196_13,"(0, 0, 153)","(255, 255, 255)",25076.177303202367
174,14_2_97,14,14,Grantville Trolley  -  Baltimore & Lake Murray,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=14,000099,FFFFFF,Bus,14_2_97_14,"(0, 0, 153)","(255, 255, 255)",53559.300504735846
175,14_3_98,14,14,Grantville Trolley  -  Baltimore & Lake Murray,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=14,000099,FFFFFF,Bus,14_3_98_14,"(0, 0, 153)","(255, 255, 255)",50976.06500134023
176,18_8_9,18,18,Grantville Trlly via Camino del Rio,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=18,000099,FFFFFF,Bus,18_8_9_18,"(0, 0, 153)","(255, 255, 255)",39360.125434607755
177,1_2_161,1,1,Fashion Valley - La Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=1,000099,FFFFFF,Bus,1_2_161_1,"(0, 0, 153)","(255, 255, 255)",60383.2221304599
178,1_3_162,1,1,Fashion Valley - La Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=1,000099,FFFFFF,Bus,1_3_162_1,"(0, 0, 153)","(255, 255, 255)",45012.826173532965
179,1_3_163,1,1,Fashion Valley - La Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=1,000099,FFFFFF,Bus,1_3_163_1,"(0, 0, 153)","(255, 255, 255)",60729.82582649213
180,1_3_164,1,1,Fashion Valley - La Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=1,000099,FFFFFF,Bus,1_3_164_1,"(0, 0, 153)","(255, 255, 255)",46384.10677983784
181,201_9_31,201,201,Super Loop - Counterclockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=201,CC0000,FFFFFF,Bus,201_9_31_201,"(0, 0, 153)","(255, 255, 255)",30646.698841756508
182,201_9_32,201,201,Super Loop - Counterclockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=201,CC0000,FFFFFF,Bus,201_9_32_201,"(0, 0, 153)","(255, 255, 255)",15328.577572557951
183,202_8_35,202,202,Super Loop - Clockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=202,CC0000,FFFFFF,Bus,202_8_35_202,"(0, 0, 153)","(255, 255, 255)",30646.743484548337
184,202_8_36,202,202,Super Loop - Clockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=202,CC0000,FFFFFF,Bus,202_8_36_202,"(0, 0, 153)","(255, 255, 255)",15948.860318416244
185,204_8_7,204,204,Super Loop - Judicial Dr.,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=204,CC0000,FFFFFF,Bus,204_8_7_204,"(0, 0, 153)","(255, 255, 255)",17951.227865515462
186,20_0_256,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,20_0_256_20,"(0, 0, 153)","(255, 255, 255)",58123.76539095839
187,20_0_258,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,20_0_258_20,"(0, 0, 153)","(255, 255, 255)",153486.10599255122
188,20_0_260,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,20_0_260_20,"(0, 0, 153)","(255, 255, 255)",152070.0273450502
189,20_0_261,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,20_0_261_20,"(0, 0, 153)","(255, 255, 255)",56707.68674345742
190,20_0_262,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,20_0_262_20,"(0, 0, 153)","(255, 255, 255)",95813.64568449584
191,20_0_263,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,20_0_263_20,"(0, 0, 153)","(255, 255, 255)",94397.56703699488
192,20_1_257,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,20_1_257_20,"(0, 0, 153)","(255, 255, 255)",154104.71766964727
193,20_1_259,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,20_1_259_20,"(0, 0, 153)","(255, 255, 255)",61117.59153036025
194,20_1_264,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,20_1_264_20,"(0, 0, 153)","(255, 255, 255)",98612.26716551067
195,215_2_25,215,215,Mid-City Rapid,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=215,CC0000,FFFFFF,Bus,215_2_25_215,"(0, 0, 153)","(255, 255, 255)",52365.64322073346
196,215_3_27,215,215,Mid-City Rapid,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=215,CC0000,FFFFFF,Bus,215_3_27_215,"(0, 0, 153)","(255, 255, 255)",51700.46958906387
197,215_3_28,215,215,Mid-City Rapid,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=215,CC0000,FFFFFF,Bus,215_3_28_215,"(0, 0, 153)","(255, 255, 255)",33732.09658852554
198,225_0_23,225,225,Downtown - Otay Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=225,CC0000,FFFFFF,Bus,225_0_23_225,"(0, 0, 153)","(255, 255, 255)",130372.99119305842
199,225_1_22,225,225,Downtown - Otay Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=225,CC0000,FFFFFF,Bus,225_1_22_225,"(0, 0, 153)","(255, 255, 255)",131118.7470076045
200,227_2_6,227,227,Imperial Beach - Otay Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=227,CC0000,FFFFFF,Bus,227_2_6_227,"(0, 0, 153)","(255, 255, 255)",43618.86703775911
201,227_2_9,227,227,Imperial Beach - Otay Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=227,CC0000,FFFFFF,Bus,227_2_9_227,"(0, 0, 153)","(255, 255, 255)",66956.63180489963
202,227_3_10,227,227,Imperial Beach - Otay Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=227,CC0000,FFFFFF,Bus,227_3_10_227,"(0, 0, 153)","(255, 255, 255)",70406.17259080027
203,227_3_11,227,227,Imperial Beach - Otay Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=227,CC0000,FFFFFF,Bus,227_3_11_227,"(0, 0, 153)","(255, 255, 255)",42640.38890052083
204,235_0_65,235,235,Downtown - Escondido Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=235,CC0000,FFFFFF,Bus,235_0_65_235,"(0, 0, 153)","(255, 255, 255)",202901.64418038548
205,235_1_66,235,235,Downtown - Escondido Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=235,CC0000,FFFFFF,Bus,235_1_66_235,"(0, 0, 153)","(255, 255, 255)",200855.2329820128
206,235_1_67,235,235,Downtown - Escondido Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=235,CC0000,FFFFFF,Bus,235_1_67_235,"(0, 0, 153)","(255, 255, 255)",104925.66771381172
207,235_1_68,235,235,Downtown - Escondido Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=235,CC0000,FFFFFF,Bus,235_1_68_235,"(0, 0, 153)","(255, 255, 255)",67056.83146447109
208,237_0_34,237,237,Miramar College Transit Station - UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=237,CC0000,FFFFFF,Bus,237_0_34_237,"(0, 0, 153)","(255, 255, 255)",51960.60436656547
209,237_1_33,237,237,Miramar College Transit Station - UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=237,CC0000,FFFFFF,Bus,237_1_33_237,"(0, 0, 153)","(255, 255, 255)",54201.00061930456
210,25_0_90,25,25,Fashion Valley - Kearny Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=25,000099,FFFFFF,Bus,25_0_90_25,"(0, 0, 153)","(255, 255, 255)",28197.830046042087
211,25_0_97,25,25,Fashion Valley - Kearny Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=25,000099,FFFFFF,Bus,25_0_97_25,"(0, 0, 153)","(255, 255, 255)",62086.493306505494
212,25_1_93,25,25,Fashion Valley - Kearny Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=25,000099,FFFFFF,Bus,25_1_93_25,"(0, 0, 153)","(255, 255, 255)",40323.17249601562
213,25_1_96,25,25,Fashion Valley - Kearny Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=25,000099,FFFFFF,Bus,25_1_96_25,"(0, 0, 153)","(255, 255, 255)",69563.35491350715
214,27_2_86,27,27,Pacific Beach - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=27,000099,FFFFFF,Bus,27_2_86_27,"(0, 0, 153)","(255, 255, 255)",43815.727976232345
215,27_2_90,27,27,Pacific Beach - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=27,000099,FFFFFF,Bus,27_2_90_27,"(0, 0, 153)","(255, 255, 255)",29521.67502304332
216,27_3_87,27,27,Pacific Beach - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=27,000099,FFFFFF,Bus,27_3_87_27,"(0, 0, 153)","(255, 255, 255)",47247.33282717948
217,27_3_88,27,27,Pacific Beach - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=27,000099,FFFFFF,Bus,27_3_88_27,"(0, 0, 153)","(255, 255, 255)",30431.786345596847
218,27_3_89,27,27,Pacific Beach - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=27,000099,FFFFFF,Bus,27_3_89_27,"(0, 0, 153)","(255, 255, 255)",16815.54648158265
219,280_0_20,280,280,Escondido Transit Center - Downtown,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=280,CC0000,FFFFFF,Bus,280_0_20_280,"(0, 0, 153)","(255, 255, 255)",176633.7577505455
220,280_1_21,280,280,Escondido Transit Center - Downtown,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=280,CC0000,FFFFFF,Bus,280_1_21_280,"(0, 0, 153)","(255, 255, 255)",175548.11459616298
221,28_2_54,28,28,Old Town T.C. - Shelter Island,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=28,000099,FFFFFF,Bus,28_2_54_28,"(0, 0, 153)","(255, 255, 255)",17587.224798119816
222,28_3_53,28,28,Old Town T.C. - Shelter Island,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=28,000099,FFFFFF,Bus,28_3_53_28,"(0, 0, 153)","(255, 255, 255)",18369.686833687927
223,290_0_19,290,290,Rancho Bernardo Station - Downtown,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=290,CC0000,FFFFFF,Bus,290_0_19_290,"(0, 0, 153)","(255, 255, 255)",131625.84937111923
224,290_1_18,290,290,Rancho Bernardo Station - Downtown,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=290,CC0000,FFFFFF,Bus,290_1_18_290,"(0, 0, 153)","(255, 255, 255)",130389.08569828833
225,2_0_85,2,2,Downtown San Diego - 30th & Adams,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=2,000099,FFFFFF,Bus,2_0_85_2,"(0, 0, 153)","(255, 255, 255)",30963.67924795016
226,2_1_86,2,2,Downtown San Diego - 30th & Adams,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=2,000099,FFFFFF,Bus,2_1_86_2,"(0, 0, 153)","(255, 255, 255)",30415.18109049316
227,30_0_343,30,30,Old Town  - UTC via Pacific Beach,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=30,000099,FFFFFF,Bus,30_0_343_30,"(0, 0, 153)","(255, 255, 255)",34614.28246435095
228,30_0_345,30,30,Old Town  - UTC via Pacific Beach,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=30,000099,FFFFFF,Bus,30_0_345_30,"(0, 0, 153)","(255, 255, 255)",93851.14310226789
229,30_1_334,30,30,Old Town  - UTC via Pacific Beach,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=30,000099,FFFFFF,Bus,30_1_334_30,"(0, 0, 153)","(255, 255, 255)",36972.11292342586
230,30_1_341,30,30,Old Town  - UTC via Pacific Beach,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=30,000099,FFFFFF,Bus,30_1_341_30,"(0, 0, 153)","(255, 255, 255)",91469.60733616968
231,30_1_342,30,30,Old Town  - UTC via Pacific Beach,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=30,000099,FFFFFF,Bus,30_1_342_30,"(0, 0, 153)","(255, 255, 255)",55134.73427150579
232,31_2_41,31,31,UTC - Mira Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=31,000099,FFFFFF,Bus,31_2_41_31,"(0, 0, 153)","(255, 255, 255)",41472.01997390865
233,31_3_42,31,31,UTC - Mira Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=31,000099,FFFFFF,Bus,31_3_42_31,"(0, 0, 153)","(255, 255, 255)",40439.845592699734
234,35_2_53,35,35,Ocean Beach - Old Town,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=35,000099,FFFFFF,Bus,35_2_53_35,"(0, 0, 153)","(255, 255, 255)",21319.461234165905
235,35_3_52,35,35,Ocean Beach - Old Town,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=35,000099,FFFFFF,Bus,35_3_52_35,"(0, 0, 153)","(255, 255, 255)",19522.746996141435
236,3_0_98,3,3,UCSD Hospital - Euclid Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=3,000099,FFFFFF,Bus,3_0_98_3,"(0, 0, 153)","(255, 255, 255)",49428.17518870043
237,3_1_93,3,3,UCSD Hospital - Euclid Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=3,000099,FFFFFF,Bus,3_1_93_3,"(0, 0, 153)","(255, 255, 255)",49532.97390986967
238,41_0_104,41,41,Fashion Valley -  UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=41,000099,FFFFFF,Bus,41_0_104_41,"(0, 0, 153)","(255, 255, 255)",51172.74722695186
239,41_0_105,41,41,Fashion Valley -  UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=41,000099,FFFFFF,Bus,41_0_105_41,"(0, 0, 153)","(255, 255, 255)",61159.20367779548
240,41_0_108,41,41,Fashion Valley -  UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=41,000099,FFFFFF,Bus,41_0_108_41,"(0, 0, 153)","(255, 255, 255)",31739.083035338834
241,41_1_110,41,41,Fashion Valley -  UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=41,000099,FFFFFF,Bus,41_1_110_41,"(0, 0, 153)","(255, 255, 255)",51995.743496547184
242,41_1_111,41,41,Fashion Valley -  UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=41,000099,FFFFFF,Bus,41_1_111_41,"(0, 0, 153)","(255, 255, 255)",63617.60318680159
243,41_1_112,41,41,Fashion Valley -  UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=41,000099,FFFFFF,Bus,41_1_112_41,"(0, 0, 153)","(255, 255, 255)",34212.41564794243
244,43_2_5,43,43,Balboa Av TC - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=43,000099,FFFFFF,Bus,43_2_5_43,"(0, 0, 153)","(255, 255, 255)",35531.373613297605
245,43_3_6,43,43,Balboa Av TC - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=43,000099,FFFFFF,Bus,43_3_6_43,"(0, 0, 153)","(255, 255, 255)",37603.69741081959
246,44_0_77,44,44,Old Town - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=44,000099,FFFFFF,Bus,44_0_77_44,"(0, 0, 153)","(255, 255, 255)",40318.76875606318
247,44_0_78,44,44,Old Town - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=44,000099,FFFFFF,Bus,44_0_78_44,"(0, 0, 153)","(255, 255, 255)",46207.521357616526
248,44_0_79,44,44,Old Town - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=44,000099,FFFFFF,Bus,44_0_79_44,"(0, 0, 153)","(255, 255, 255)",26635.399618074134
249,44_1_63,44,44,Old Town - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=44,000099,FFFFFF,Bus,44_1_63_44,"(0, 0, 153)","(255, 255, 255)",25808.280384799127
250,44_1_76,44,44,Old Town - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=44,000099,FFFFFF,Bus,44_1_76_44,"(0, 0, 153)","(255, 255, 255)",47065.06004258227
251,44_1_80,44,44,Old Town - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=44,000099,FFFFFF,Bus,44_1_80_44,"(0, 0, 153)","(255, 255, 255)",39384.059819845694
252,4_2_63,4,4,12th & Imperial Trolley - Lomita Village,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=4,000099,FFFFFF,Bus,4_2_63_4,"(0, 0, 153)","(255, 255, 255)",24733.71015271409
253,4_2_65,4,4,12th & Imperial Trolley - Lomita Village,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=4,000099,FFFFFF,Bus,4_2_65_4,"(0, 0, 153)","(255, 255, 255)",58044.584659248416
254,4_3_62,4,4,12th & Imperial Trolley - Lomita Village,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=4,000099,FFFFFF,Bus,4_3_62_4,"(0, 0, 153)","(255, 255, 255)",23868.25953862152
255,4_3_64,4,4,12th & Imperial Trolley - Lomita Village,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=4,000099,FFFFFF,Bus,4_3_64_4,"(0, 0, 153)","(255, 255, 255)",58758.49581794831
256,4_3_66,4,4,12th & Imperial Trolley - Lomita Village,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=4,000099,FFFFFF,Bus,4_3_66_4,"(0, 0, 153)","(255, 255, 255)",57420.53202997397
257,510_0_323,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",510_0_323_510,"(0, 0, 153)","(255, 255, 255)",83192.49766982676
258,510_0_324,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",510_0_324_510,"(0, 0, 153)","(255, 255, 255)",83128.75196922978
259,510_0_352,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",510_0_352_510,"(0, 0, 153)","(255, 255, 255)",160069.95378070016
260,510_0_354,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",510_0_354_510,"(0, 0, 153)","(255, 255, 255)",85411.74769176931
261,510_0_357,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",510_0_357_510,"(0, 0, 153)","(255, 255, 255)",75992.1020248078
262,510_1_326,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",510_1_326_510,"(0, 0, 153)","(255, 255, 255)",83128.88153769009
263,510_1_329,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",510_1_329_510,"(0, 0, 153)","(255, 255, 255)",70898.69355724669
264,510_1_330,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",510_1_330_510,"(0, 0, 153)","(255, 255, 255)",120854.06782333048
265,510_1_348,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",510_1_348_510,"(0, 0, 153)","(255, 255, 255)",160070.15378404624
266,510_1_350,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",510_1_350_510,"(0, 0, 153)","(255, 255, 255)",85463.26653902588
267,510_1_367,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",510_1_367_510,"(0, 0, 153)","(255, 255, 255)",69387.3909537549
268,520_2_280,520,Orange,El Cajon - Courthouse,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=orange_line,FF6600,FFFFFF,"Tram, Streetcar, Light rail",520_2_280_520,"(0, 0, 153)","(255, 255, 255)",88453.06369316156
269,520_2_284,520,Orange,El Cajon - Courthouse,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=orange_line,FF6600,FFFFFF,"Tram, Streetcar, Light rail",520_2_284_520,"(0, 0, 153)","(255, 255, 255)",76133.70650269023
270,520_2_285,520,Orange,El Cajon - Courthouse,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=orange_line,FF6600,FFFFFF,"Tram, Streetcar, Light rail",520_2_285_520,"(0, 0, 153)","(255, 255, 255)",87354.80569601609
271,520_3_281,520,Orange,El Cajon - Courthouse,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=orange_line,FF6600,FFFFFF,"Tram, Streetcar, Light rail",520_3_281_520,"(0, 0, 153)","(255, 255, 255)",89371.76523260369
272,520_3_283,520,Orange,El Cajon - Courthouse,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=orange_line,FF6600,FFFFFF,"Tram, Streetcar, Light rail",520_3_283_520,"(0, 0, 153)","(255, 255, 255)",88453.05777065273
273,530_2_354,530,Green,El Cajon - 12th & Imperial,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=green_line,009900,FFFFFF,"Tram, Streetcar, Light rail",530_2_354_530,"(0, 0, 153)","(255, 255, 255)",107497.0413805052
274,530_2_356,530,Green,El Cajon - 12th & Imperial,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=green_line,009900,FFFFFF,"Tram, Streetcar, Light rail",530_2_356_530,"(0, 0, 153)","(255, 255, 255)",105472.86580148512
275,530_3_333,530,Green,El Cajon - 12th & Imperial,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=green_line,009900,FFFFFF,"Tram, Streetcar, Light rail",530_3_333_530,"(0, 0, 153)","(255, 255, 255)",54490.587989866624
276,530_3_355,530,Green,El Cajon - 12th & Imperial,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=green_line,009900,FFFFFF,"Tram, Streetcar, Light rail",530_3_355_530,"(0, 0, 153)","(255, 255, 255)",107478.01242271106
277,5_2_91,5,5,Downtown San Diego - Euclid Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=5,000099,FFFFFF,Bus,5_2_91_5,"(0, 0, 153)","(255, 255, 255)",24100.097647021972
278,5_3_90,5,5,Downtown San Diego - Euclid Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=5,000099,FFFFFF,Bus,5_3_90_5,"(0, 0, 153)","(255, 255, 255)",24741.91089884234
279,60_0_24,60,60,Euclid Av Transit Center - UTC  via Convoy,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=60,000099,FFFFFF,Bus,60_0_24_60,"(0, 0, 153)","(255, 255, 255)",94496.06360169341
280,60_1_23,60,60,Euclid Av Transit Center - UTC  via Convoy,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=60,000099,FFFFFF,Bus,60_1_23_60,"(0, 0, 153)","(255, 255, 255)",94885.9512316992
281,6_2_79,6,6,North Park - Fashion Valley,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=6,000099,FFFFFF,Bus,6_2_79_6,"(0, 0, 153)","(255, 255, 255)",23522.272790151015
282,6_3_78,6,6,North Park - Fashion Valley,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=6,000099,FFFFFF,Bus,6_3_78_6,"(0, 0, 153)","(255, 255, 255)",21657.333294921453
283,6_3_80,6,6,North Park - Fashion Valley,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=6,000099,FFFFFF,Bus,6_3_80_6,"(0, 0, 153)","(255, 255, 255)",21034.686344751335
284,701_0_24,701,701,H St Transit Center - Palomar St TC via Hilltop Dr,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=701,000099,FFFFFF,Bus,701_0_24_701,"(0, 0, 153)","(255, 255, 255)",45088.07115862682
285,701_1_25,701,701,H St Transit Center - Palomar St TC via Hilltop Dr,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=701,000099,FFFFFF,Bus,701_1_25_701,"(0, 0, 153)","(255, 255, 255)",45050.27622458942
286,704_0_74,704,704,E St Transit Center - Palomar Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=704,000099,FFFFFF,Bus,704_0_74_704,"(0, 0, 153)","(255, 255, 255)",70553.87041003878
287,704_0_75,704,704,E St Transit Center - Palomar Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=704,000099,FFFFFF,Bus,704_0_75_704,"(0, 0, 153)","(255, 255, 255)",33546.45737259666
288,704_0_77,704,704,E St Transit Center - Palomar Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=704,000099,FFFFFF,Bus,704_0_77_704,"(0, 0, 153)","(255, 255, 255)",37007.41303744215
289,704_0_79,704,704,E St Transit Center - Palomar Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=704,000099,FFFFFF,Bus,704_0_79_704,"(0, 0, 153)","(255, 255, 255)",32868.67375724053
290,704_1_71,704,704,E St Transit Center - Palomar Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=704,000099,FFFFFF,Bus,704_1_71_704,"(0, 0, 153)","(255, 255, 255)",19577.398788926315
291,704_1_76,704,704,E St Transit Center - Palomar Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=704,000099,FFFFFF,Bus,704_1_76_704,"(0, 0, 153)","(255, 255, 255)",34079.8625570756
292,704_1_78,704,704,E St Transit Center - Palomar Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=704,000099,FFFFFF,Bus,704_1_78_704,"(0, 0, 153)","(255, 255, 255)",71058.06508941347
